"The Nexus 5 takes the very best that Google has to offer and wraps it in a dull, plastic shell","0.5"
"It gives us the sweet nectar that is stock Android but presents it to us in a generic body that doesn’t feel special","0.5"
"The phone is excellent and can easily hold its own against Samsung’s Galaxy S4, Apple’s iPhones, and all of Nokia’s Lumias, but there’s little here that we haven’t already seen in other high-end smartphones","1.0"
"If it weren’t for the software, the Nexus 5 would be just another Android phone","0.5"
"HTC knows how to make good-looking hardware","0.5"
"I loved the white ceramic body of the HTC One X and Nokia could learn a thing or two about making Windows phones by taking a closer look at the HTC Windows Phone 8X","1.0"
"The company’s latest offering, the HTC One, is a paragon of industrial design: Its chiseled chamfers, rounded edges, and chrome accents are sure to turn more than a few heads when you whip out the phone in public","0.5"
"But the One is more than just a pretty face: HTC packed a lot of power under the phone’s hood, and the handset’s camera benefits from numerous software and hardware tweaks that should excite fans of mobile photography","1.0"
"This is the burning question of the moment: Should you buy the Samsung Galaxy S4","0.5"
"After spending a few days with the phone and running it through TechHive's suite of tests, I can confirm that the Galaxy S4 is an impressive Android phone","1.0"
"Samsung's latest offering tops its previous efforts in many respects, and Android fans are rightly excited by the Galaxy S4's imminent release (slated for the end of the month)","1.0"
"That's not to say that the phone is perfect: For all of its innovations and cutting-edge specs, the Galaxy S4 has shortcomings that prevent it from being the ideal smartphone","0.75"
"More importantly, Lenovo managed to cram more I/O ports into the new design","0.5"
"The old model had just two USB ports (only one of which was USB 3,0), a mini DisplayPort, and an SD card reader","0.5"
"Since it had no hard-wired ethernet, you had to use a USB dongle or a docking station, either of which would consume one of its USB ports","0.5"
"The HTC One M8's gorgeous design, excellent battery life and powerful performance make it the best Android phone yet","1.0"
"The $299 Boost Max is a solid no-contract phablet value, with a 5,7-inch display, handy split-screen software and impressively long battery life","1.0"
"The LG G Flex's attention-grabbing curved display and self-healing design make it stand out, but the long battery life is our favorite feature","1.0"
"LG's pricey 6-inch G Flex boasts a head-turning curved design, fast performance and a long-lasting battery, but some features are gimmicky","0.75"
"A head-turning flexible design and vibrant display make the G Flex an exciting Android device, but it's not our favorite phablet","0.5"
"Sony's Xperia Z1s is a powerful waterproof smartphone with long battery life, but its display and camera could be better","1.0"
"The Galaxy S4 Mini offers many of the benefits of its larger sibling in a lower-cost, pint-sized package","1.0"
"Samsung's Galaxy Note 3 packs robust pen and multitasking software in a sleek, speedy, long-lasting device with a brilliant display","1.0"
"The HTC One Max packs a ginormous 5,9-inch display, impressive sound quality and a fingerprint sensor, but it's a bulky device","0.75"
"With its smooth performance, attractive design and low, $199 price, the Moto G is one of the better unlocked-phone deals","1.0"
"LG's flexible, self-healing G Flex is an innovative and fast handset that feels like the future of smartphones","1.0"
"The Galaxy S4 Mini offers many of the benefits of its larger sibling in a lower-cost, pint-sized package","1.0"
"With the release of the iPhone 4S the iPhone 4 is no longer Apple's flagship smartphone","0.5"
"Nevertheless, it's still a powerful device and one that's available at a very good price: $100 with a two-year service contract","1.0"
"The new iPhone 5s is a delight","0.75"
"Its hardware and software make it the best smartphone on the market","1.0"
"The difference [in the new iSight camera] is immediately obvious","0.5"
"lowlight pictures are far better on the new phone","1.0"
"Clearer, brighter, better color","1.0"
"iPhone 5c may have a cheap price, relatively speaking, but there is nothing cheap about the phone","0.0"
"Plastic be damned - the phone feels good in the hand","0.2"
"With the 5c, Apple achieves an unprecedented level of synergy between hardware and software","1.0"
"With the iPhone 5s, Apple once again wins the right to claim the title of best smartphone available","1.0"
"the i-phone 5s is probably the most futureproof of any iPhone ever launched","0.5"
"As much as it pains me to use the word futureproof, if you are one of those people who likes to hold onto their device for a while - the 5s is as good a starting point as any","1.0"
"Great phone, super fast","1.0"
"Overall, if you are debating whether or not to buy the iPhone 5, I would definitely recommend this product to you","1.0"
"I have had my phone for about 1 and a half years now and i have had little to no problems with this product","1.0"
"Apple switched up the model and design for this phone and some might debate whether it was good or bad that they did, but I am all for the switch up","1.0"
"I have seen great improvements starting for the 3GS and making my way up to the 5 and i feel that the changes were for the best","1.0"
"Honestly right now i would not switch my phone for any other","0.75"
"This is the phone to get","0.5"
"I've had the Galaxy S4, the iPhone 5, and all the others, simply put, this phone blows them all out of the water","0.5"
"Battery life is better than on the 5, partially due to the new motion sensor co-processor","1.0"
"When you don't move the phone it can detect it and not use as much life","0.5"
"The speed of just about everything is greatly improved over the 5, and for the most part everything works smoothly","1.0"
"There are a few hiccups here and there, but that's in-part due to the new 64 bit processor that's on board","0.5"
"The camera is improved in low lighting situations, but IMO, still the same camera really","0.75"
"The best part is the 120 fps mode, and the new dual flash","1.0"
"Overall, I'm quite happy with my purchase","1.0"
"I have been an iphone holdout for years","0.5"
"I was a faithful HTC Android guy but decided to take the plunge this year","0.2"
"After the Iphone 5S and 5C came out, I decided to pick up an Iphone 5 seeing that apart from the fingerprint scanner and better camera- the Iphone 5 at $500 was a steal","0.0"
"As soon as I upgraded to IOS 7, the phone has been awesome right out of the box","1.0"
"I am sure I will find fault eventually, but for now I am well pleased with my year old model","0.5"
"When the Iphone 6 comes out I may consider an upgrade but until then I will continue to use this","0.5"
"(trust me- I thought I would NEVER get an Iphone, Now I am happy I did)","1.0"
"Iphone 5 is so versatile","1.0"
"I upgraded from an iphone 4 and I am so glad that I did","1.0"
"Fast processor","1.0"
"I use it for pretty much everything","1.0"
"Backing-up all my information took about 30 minutes","0.5"
"No hiccups at all","0.5"
"I got this phone from Verizon after switching from AT&T and my iPhone 4S","0.5"
"After a few days of people telling me is sounded muffled, I recorded myself in a voicemail to hear what they heard","0.5"
"It was awful","0.0"
"I shared the audio with Verizon and they said the phone was defective","0.0"
"They promptly sent me a new phone","0.5"
"This phone was just as bad","0.0"
"People actually ask me to call them back on another phone so they can hear me","0.5"
"I'm sending this one back and getting a 4S on Monday","0.0"
"Sadly,all I can get is a 16gb model","0.0"
"I'm not even interested in trying the 5C or 5S models","0.5"
"Apple and Verizon have clearly lost their edge","0.0"
"Some folks have given the LG G Flex a hard time for being downright odd: it's a curved 6"" Android smartphone with some flexibility to avoid breaking","0.5"
"The curve actually feels good in the hand, cuts down on glare and makes this otherwise huge phone a bit more manageable","1.0"
"Inside the specs are all flagship with one exception: a 2,2GHz quad core Snapdragon 800 CPU, 2 gigs of RAM, 32 gigs of storage, a huge battery and a capable 13 megapixel camera that can shoot 4k video","1.0"
"But the display resolution is relatively low at 720p, and that hurts","0.0"
"Is that enough to doom the G Flex","0.0"
"The Xperia Z1S is the T-Mobile version of the well-received Xperia Z1, Sony's newest flagship Android phone","0.5"
"The 5"" smartphone has a full HD Triluminos display and a stunning black glass black plus Sony's signature slim and angular Xperia look","1.0"
"The 20,7 megapixel rear camera makes this the highest resolution Android camera phone, and image quality is indeed excellent","1.0"
"The Xperia Z1S has top specs including a 2,2GHz Qualcomm Snapdragon 800 quad core CPU, 2 gigs of RAM and 32 gigs of internal storage","0.5"
"The phone has dual band WiFi 802,11ac with WiFi calling and mobile hotspot, Bluetooth 4,0, GPS as well as NFC","0.5"
"We need more phones like the Moto G, lots more","1.0"
"The Moto G is a well made, yet it's an extremely affordable unlocked GSM smartphone from a trusted manufacturer that sells for just $179 retail","1.0"
"No contract or payment plans required, it's simply that inexpensive","0.75"
"Of course you won't get flagship specs or a giant screen for that price, but it's a classy looking device with good build quality, reasonable speed and a colorful display","1.0"
"The Android 4,3 phone has a 4,5"" HD display and it runs on the Qualcomm Snapdragon 400 CPU with Adreno 305 graphics and a gig of RAM","0.5"
"It's available with 8 or 16 gigs of storage and it has a 5 megapixel rear camera","0.5"
"The HTC One max is largely what we expected a bigger version of the successful HTC One","1.0"
"That's good news and bad certainly getting even more HTC One in your hands has appeal if you are fond of phablets or really big phones","0.5"
"The bad news is that we'd hoped HTC would push the envelope and improve specs and features in the 8 months since the 4,7 HTC launched","0.0"
"The One max has a 5,9 Super LCD display running at full HD resolution, a 1,7GHz Snapdragon 600 processor, 32 gigs of internal storage and the same 4MP Ultrapixel camera used in the HTC One","0.5"
"You get what you pay for, and sometimes a bit more when it's a Google Nexus product","0.5"
"The new Nexus 5, based very loosely on the lovely LG G2 and made by LG, is a bargain of a phone though it's not perfect","0.0"
"The Nexus 5 has a 5 inch full HD IPS display, the latest generation Snapdragon 800 quad core CPU with Adreno 330 graphics, 2 gigs of RAM, LTE 4G on a host of bands, a front 1,3MP camera and a rear 8MP camera with LED flash","0.75"
"It's sold directly by Google and it's unlocked for use with any carrier","0.5"
"No contract required","0.5"
"The 16 gig model is $349 and the 32 gig model is $399, and the phone is available in your choice of black or white","1.0"
"Is this the phone for you Read our review and watch our video review to find outThere's no denying that the Samsung Galaxy Note 3 continues to top the charts as best phablet","1.0"
"Since the original Note shipped a few years back, we've seen occasional competition for the bigger than a phone but smaller than a tablet crown, but Samsung's combination of a relatively compact and light body, S Pen digital pen and custom software still make the Galaxy Note 3 the best phablet at the high end","1.0"
"The third generation Note has a 5,7 full HD Super AMOLED display, a very fast 2,3GHz quad core Snapdragon 800 CPU with 3 gigs of RAM, our beloved S Pen with note taking and art apps, a capable 13MP rear camera and the usual LTE 4G, GPS, NFC, Bluetooth and WiFi 802,11ac","1.0"
"This is LG's best Android smartphone to date","1.0"
"From the glorious 5,2 full HD IPS display to the capable 13 megapixel camera to the new super-fast Qualcomm Snapdragon 800 quad core 2,26GHz CPU, the phone is a winner","1.0"
"Despite the larger display, the G2 is no bigger than the smaller-screen Galaxy S4 and HTC One, thanks to the edge-to-edge display","0.5"
"The phone has a generous 3,000 mAh battery, dual band WiFi 802,11ac, NFC and a capable 2,1MP front camera","1.0"
"Finally, an Android smartphone that caters to ergonomics and usability with handy features like an active sleep screen that keeps you informed and always-on voice command","1.0"
"The Moto X will be available on all major US carriers and it has a 4,7 1280 x 720 AMOLED display, 1,7GHz dual core Snapdragon S4 Pro CPU with custom processors to handle voice recognition (Moto calls this their X8 processing platform), 2 gigs of RAM, 16 or 32 gigs of storage, WiFi ac, Bluetooth 4,0 LE + EDR, NFC, a front 2MP camera and capable RGBC 10MP rear cameraHere in the US, we don't get tablets that do cellular voice as do lucky consumers in Europe","1.0"
"The Mega-sized Galaxy with a 6,3 display is large enough that it could do double duty as a small tablet","0.5"
"Yet it's still a phone and it has the usual calling features, speaker and built-in mic","0.5"
"This is a mid-range device with a fairly low price tag, but for those who use data and apps more than calling, the Mega 6,3 still has what it takes to be productive","0.75"
"It has a 1,7GHz dual core Snapdragon 400 CPU, 1,5 gigs of RAM, 8 gigs of storage and a 1280 x 720 PLS display","0.5"
"If you love the Samsung Galaxy S4 but need a water and dust resistant smartphone that can survive poolside splashes and an accident with cocoa powder when baking, the Galaxy S4 Active is your phone","1.0"
"It has the same internals, software and apps as the non-Active model, and that means you get a very fast 1,9GHz quad core processor, 2 gigs of RAM, 16 gigs of storage and Android 4,2,2 with Samsung TouchWiz software","0.5"
"The phone has an 8MP camera (a downgrade from the GS4) but as a consolation it has an underwater photo mode","0.2"
"The Sony Xperia ZL is the more affordable and slightly smaller sibling to the Xperia Z flagship Android smartphone","1.0"
"In fact, Sony claims it's the smallest 5 full HD smartphone on the market, and we believe they're right","0.5"
"For a phone with a very large display it's slightly shorter than the 4,7 HTC One and both narrower and shorter than Sony's own Xperia Z","0.2"
"In terms of internals and display, the ZL is identical to the Z, but it costs a bit less because it has a plastic back and isn't waterproof like the Z","0.2"
"It runs on a1,5GHz quad core Qualcomm Snapdragon S4 Pro CPU with 2 gigs of RAM and it has a very good 13 megapixel camera","1.0"
"This is an unlocked GSM phone with LTE 4G","0.5"
"The LG Optimus G Pro grows on us the more we use it","0.5"
"No pun intended","0.5"
"yes it's a large 5,5 Android smartphone, but the narrow design makes it easier to hold-- it feels like a phone, just bigger","0.75"
"The G Pro runs on a quad core Qualcomm Snapdragon 600 CPU, and that's currently the fastest CPU on the market","1.0"
"with 2 gigs of RAM and 32 gigs of internal storage, it's got top shelf specs","0.75"
"The removable battery, microSD card slot and excellent 13 megapixel camera round up a very solid feature set","1.0"
"But the real selling points are the full HD 1920 x 1080 IPS 5,5 display and $199 on contract price that's less expensive than the Samsung Galaxy Note II","1.0"
"This is Samsung's 2013 flagship Android smartphone","0.5"
"Yes, you could call it an evolutionary device, but the new features (love 'em or hate 'em) are more than evolutionary","0.75"
"When a phone watches you and responds to your movements, that's something new and exciting (and sometimes crazy making)","1.0"
"Perhaps it's a revolutionary smartphone trapped in an evolutionary casing The Samsung Galaxy S4 has a 5 full HD Super AMOLED display, a 1,9GHz Snapdragon 600 quad core CPU with 2 gigs of RAM and an excellent 13 megapixel camera","1.0"
"The Sony Xperia Z is Sony's flagship Android smartphone, and this time they really mean it","0.5"
"Previous Sony and Sony Ericsson Android smartphones have always lacked truly all around high end specs, but the Xperia Z has all the right ingredients","0.6666"
"Of course, it's up against some very challenging competition with the HTC One and Samsung Galaxy S4","0.5"
"The 0,31 thick Xperia Z is clad in glass, front and back","0.5"
"It has a quad core 1,5GHz Snapdragon CPU, a 5 full HD Mobile Bravia 2 display and an excellent 13 megapixel main camera","1.0"
"The HTC One has the perfect storm of smartphone features, from its fast and brand new Snapdragon 600 quad core CPU to its stunning full HD 4,7 display and impressive UltraPixel camera that laughs at darkness","1.0"
"Then there's the striking aluminum casing that gives the iPhone 5 a run for your money and excellent BoomSound stereo speakers up front where they belong","1.0"
"Better yet, it's available on three of the top four US carriers and HTC sells an unlocked GSM edition for those who like their autonomy and unlocked bootloadersThe LG Spectrum 2 takes high end specs down to a mid-level price","1.0"
"At $99 with contract, it has many of the same specs and features as $199 Android smartphones like the Samsung Galaxy S III","1.0"
"The smartphone has a lovely 4,7 IPS display running at 1280 x 720 that's protected by Gorilla Glass","1.0"
"That's the same resolution as other current high end Android smartphone on the market except the full 1080p HTC Droid DNA","1.0"
"It runs on the usual 1,5GHz dual core Qualcomm Snapdragon S4 Plus CPU with a gig of RAM and 16 gigs of internal storage","0.5"
"The phone has NFC, a sharp 8MP rear camera with LED flash and a microSD card slot","0.5"
"Look out Samsung Galaxy Note II, there's a new kid on the block, at least if you're a Verizon Wireless customer, and that's the HTC Droid DNA","0.5"
"The HTC Droid DNA is one of our top smartphones for 2012","0.5"
"It has a slim and elegant design despite the big 5 display","1.0"
"That Super LCD 3 display is an impressive 1920 x 1080 resolution","0.5"
"The Droid DNA is one of the few quad core Snapdragon S4 Android smartphones on the market, and it earns top benchmark numbers","0.5"
"The phone has 16 gigs of storage, an excellent 8 megapixel camera, LTE 4G, NFC and it runs Android 4,1,1 Jelly Bean with HTC Sense 4,0+ software on top","1.0"
"You know the Samsung Galaxy Note was one of our top picks last year, right Well, the Samsung Galaxy Note II, a 5,5 smartphone or phablet is even better","1.0"
"Bigger display, much faster CPU than our US first gen Note, a better camera and more S Pen features","1.0"
"The Note II is available on all major US carriers, with a $299 price tag with contract","1.0"
"The Note II has a 1280 x 720 Super AMOLED HD display that works with both touch and the included S Pen","0.5"
"It runs on Samsung's quad core Exynos CPU with MALI 400 graphics and it has 2 gigs of RAM","0.5"
"Other amenities include a micro SD card slot, LTE (except on T-Mobile) and a removable 3,100 mAh battery","0.5"
"LG's new flagship phone has what it takes to fight the competition from Samsung and HTC","0.5"
"This Android 4,0 smartphone is available on AT&T and Sprint, and it packs an excellent 1280 x 768 IPS display into a slim 0,33"" casing with a patterned glass back","1.0"
"This is the first US smartphone to run the 1,5GHz quad core Qualcomm S4 Pro CPU with Adreno 320 graphics and it's by far the fastest in most tests","1.0"
"The phone has LTE 4G, NFC, dual band WiFi, Bluetooth 4,0 and a GPS","0.5"
"The Sprint version has a 13 megapixel camera AT&T version has an 8MP rear camera","0.5"
"Both run LG's Optimus UI with compelling features that we actually find useful, even if we're still not fond of their icon selection","1.0"
"It's hard to find a smartphone with a hardware QWERTY keyboard these days","0.0"
"Happily, Motorola still invests in that form factor, from the Droid line on Verizon to the new Motorola Photon Q 4G LTE on Sprint","1.0"
"Though the Photon Q isn't quite as sleek as the Droid, it packs top-notch features like a 1,5GHz Qualcomm S4 CPU (currently the top performing smartphone CPU in US phones), a gig of RAM, LTE, an 8 megapixel rear camera plus front video chat camera and Android 4,0,4 Ice Cream Sandwich","0.4"
"The Xperia Ion might not be getting a lot of marketing love, but it's a sweet phone","1.0"
"For $99 on contract with AT&T, you get an award winning design with a sleek glass front and curved metal back, LTE 4G and a 12MP camera","0.5"
"The phone has a 4,6"" 720p Mobile Bravia display that's simply stunning, and a 1,5GHz Snapdragon dual core CPU","1.0"
"The bad news","0.0"
"It ships with Gingerbread, but it will get ICS as an over the air upgrade","0.5"
"The One line is HTC's new flagship for 2012, and the One S sits at the top of T-Mobile's spring lineup","0.5"
"It features an anodized aluminum unibody design that's incredibly thin, and a very fast Snapdragon dual core 1,5Hz CPU based on the new 28nm process","0.5"
"It has a colorful 4,3"" qHD Super AMOLED display and a capable 8 megapixel camera that can shoot photos while also shooting 1080p video","1.0"
"The smartphone has 42 Mbps HSPA+ on T-Mobile's network, WiFi Calling and 16 gigs of storage","0.75"
"The Samsung Galaxy Nexus on Verizon Wireless is no doubt one of the hottest phones of 2011","0.75"
"This is the first time you can get a Google's reference Android smartphone from one of America's largest carriers with a contract in store easily","1.0"
"It's the first Android phone to run Android OS 4,0 Ice Cream Sandwich too","0.5"
"The Galaxy Nexus has a 4,65"" Super AMOLED display running at 1280 x 720, and it has a dual core 1,2GHz TI CPU with hardware graphics acceleration","0.5"
"And there's lucsiously fast LTE 4G too","0.75"
"Is it worth all the hype","1.0"
"We'd say so","0.5"
"Read our full review to find out","0.5"
"The HTC Vivid is a lovely high end phone with enticing specs and true 4G LTE","1.0"
"The HTC Vivid it has a 1,2GHz dual core CPU, a lovely 4,5"" qHD display and HTC's high end 8 megapixel camera with 1080p video recording","1.0"
"It runs Android OS 2,3 Gingerbread with HTC Sense 3,0 software","0.5"
"An affordable EVO with WiMAX 4G and an elegant, high quality design","1.0"
"That's the HTC EVO Design 4G","0.5"
"It has HTC's signature liberal use of metal and soft touch finishes and it feels solid in the hand","1.0"
"The phone has a 4"" qHD Super LCD, and that means it's sharp looking and also more pocketable","1.0"
"This $99 with contract phone has a 1,2GHz single core Snapdragon CPU, front video chat camera and a rear 5 megapixel camera with LED flash that can shoot 720p video","0.5"
"Voice quality is good and HTC Sense 3,0 is on board for your UI pleasure","1.0"
"The phone supports the full range of Sprint services including Sprint TV and Sprint Music Plus","0.5"
"The LG Thrill 4G is a hard smartphone to beat for $99","0.3"
"it's got all the high end trimmings, including a glasses-free 3D display and 5 megapixel 3D camera","1.0"
"The Thrill has a 4,3"" display and it runs on a dual core 1GHz CPU with Android OS 2,2 Froyo and LG's pleasing UI customizations","1.0"
"The phone is large and solidly built, with LG's signature soft touch back that's highlighted with a metal strip that houses dual camera lenses and an LED flash","1.0"
"It has HSPA+ 4G, WiFi, Bluetooth and a GPS","0.5"
"We particularly like the selection of 3D apps and LG's adjustable 3D effect","1.0"
"It's fast, 3D is fun and this is the first phone that makes us want 3D","1.0"
"The Samsung Exhibit 4G is an embarrassment of riches at a bargain price","0.0"
"For $99 with contract and $299 without contract, you get a lot of high end features like an 800 x 480 display, a 1GHz Hummingbird CPU and 4G HSPA+","1.0"
"The Exhibit has front and rear cameras, WiFi calling and WiFi mobile hotspot, Bluetooth and a GPS","0.5"
"It runs Android OS 2,3 Ginberbread","0.5"
"HTC's second generation Incredible is a really solid Android smartphone that's eclipsed by flashier big screen 4G phones on Verizon","1.0"
"That doesn't mean it isn't a solid buy, especially if you're looking for a Verizon Wireless phone with GSM capabilities for world roaming","0.0"
"The Incredible 2 has a 4"" Super LCD touch screen that's very sharp, a second generation 1GHz Snapdragon CPU, front and rear cameras with 8 megapixels of goodness at the rear, and it runs Android OS 2,2 Froyo with HTC's excellent Sense software","1.0"
"It's good looking and well made too","1.0"
"First a dual screen notebook in the Acer Iconia 6120, and now a dual screen Android phone","0.5"
"The Kyocera Echo received a minor bashing after it was announced, but now that we've had it hands-on for a week, it's actually a pretty innovative and useful smartphone","1.0"
"The Echo has two 800 x 480 pixel, 3,5"" displays and it can run dueling apps or span an app across the entire display","0.5"
"It runs on a 1GHz Snapdragon CPU, has 3G and a 5 megapixel shooter that can take 720p video","0.5"
"The design might not win a Milan design award, but it has a certain Steampunk look that just might grow on you","0.5"
"The second Google phone is the follow up to the Nexus One and it's an evolved version of the Samsung Galaxy S, this time running Android OS 2,3 Gingerbread","0.5"
"Masterminded by Google and produced by Samsung, the Nexus S sticks with the successful Samsung Android superphone recipe: 4"" Super AMOLED display that's best of breed, 1 GHz Hummingbird CPU with hardware graphics acceleration, 5 megapixel camera, 3G HSDPA 7,2 for T-Mobile US and overseas and 16 gigs of storage","1.0"
"This gloss black phone is sexy and slippery, and it's sold unlocked though it works best with T-Mobile in the US","1.0"
"It's the first Android OS 2,3 phone and it adds a few new hardware features including NFC (Near Field Communications), a curved Contour display","0.5"
"If you want a pure Android experience in an unlocked phone with high end specs, do check out the Nexus S","1.0"
"The LG Optimus has made its way to several carriers, and this time we take a look at T-Mobile's LG Optimus T for our video review","0.5"
"The Optimus T is one of T-Mobile's most affordable Android smartphones, in fact it's one of their more affordable phones in general","1.0"
"It offers a good set of features and a solid build for the price","1.0"
"Amenities include a HVGA touch screen, Android OS 2,2 Froyo, a 600MHz CPU, WiFi, Bluetooth and a GPS","0.5"
"If you're on a serious budget and want an Android smartphone, the Optimus T is worth a serious look and runs circles around the T-Mobile Comet","1.0"
"This is a video review","0.5"
"The iPhone 5S: a phone that looks like the iPhone 5, but goes so much further under the hood","0.5"
"Is that going to be enough to impress the baying hordes","1.0"
"Apple has revolutionized and dominated the smartphone market since the original iPhone debuted in 2007 drawing in millions of sales just days after each release","1.0"
"The first model brought us mobile web and music like we've never seen before","1.0"
"The iPhone 3G took apps to another level, while the 3GS boosted speed and gaming, the iPhone 4 boasted a gorgeous retina screen and industrial design, and the 4S was an enhancement of everything that was great about the 4 with a better camera, speed, and Siri","1.0"
"Apple's iPhone 5 is an amazing performer with great battery life wrapped in a delicious shell","1.0"
"It's a top-shelf device","1.0"
"Its a beautiful piece of technology","1.0"
"A cellphone is one of the most (ab)used gadgets","0.5"
"I needs to be easy to use and durable","1.0"
"No one in the market has a better way of designing and building a product like iPhone","1.0"
"iPhone 5 is durable, beautiful and like every other iPhone easy to use","1.0"
"Its a must buy for anyone with iPhone 4 or older","1.0"
"Great camera, but lens flare makes it unusable in many occasions","0.4"
"Design is great and perfect to pocket, but iPhone 5 is really prone to chips and scratches","1.0"
"I would doubt, that this product will sell in major Asian markets with success","1.0"
"Odd shape seminiscent of old candy bar phones, premium look and feel but nowhere near the game changer it SHOULD have been, in my opinion Apple does not justify the high price this time around, and to charge extra for the port adapter is ridiculous when so many millions od accessories have been sold with the 30 pin legacy port","0.0"
"Really is outrageous profiteering","0.0"
"The iPhone 5 is a phone that makes you feel safe","1.0"
"A phone that you know exactly how to use as soon as you take it out of the box and that is perfect for a wide range of people","1.0"
"The bottom line, in case it isn’t clear already: The iPhone 5 is one terrific smartphone","1.0"
"Ignore the naysayers — even without any awesome technological breakthroughs, it’s a sizable improvement on the iPhone 4S","0.75"
"For many upgrades, LTE alone will be worth the price of admission","1.0"
"The changes to iPhone 5 and iOS will be appreciated by current users of the iPhone, but Apple's rigid design principles may have many looking to the alternatives","1.0"
"Given that iPhone 4S users can upgrade to iOS 6 and do just about everything the iPhone 5 can do , we reckon the smart money won’t all be going on a new iPhone this year, even if the mass market can’t get enough of it","0.5"
"It’s good, very good","1.0"
"But it’s no longer the best aroundIt really is, then, the best and the worst iPhone yet","0.3333"
"It’s the best speed, the best performance and the best screen we’ve seen on Apple’s flagship smartphone, but simultaneously, it’s the least polished, most annoying device with the worst software I’ve seen since OS X Lion","0.5"
"The iPhone is everything Apple said it would be and with iOS 6 built-in, it’s clear to me that Apple has another winner on its hands","1.0"
"I can’t think of any good reason why anyone wouldn’t upgrade or purchase the iPhone 5","1.0"
"Apple’s iPhone represents more than sheet of specifications of processor speed, memory and screen inches, it represents the best of the best, refined every year, only like Apple can","1.0"
"Without doubt the best iPhone yet","1.0"
"Build quality is good but on a design and functionality front sadly it doesn't strive to be all that it could and falls a little short in a few key areas when compared to other high end handsets","0.5"
"The iPhone 5 is the best iPhone ever","1.0"
"If you're working with an earlier iPhone, and you're eligible for a contract upgrade, don't hesitate to grab an iPhone 5 if you plan to stick with Apple","1.0"
"The iPhone 5 is everything the iPhone 4S was, but better","1.0"
"The iPhone 5 has weaknesses, certainly on the software front with the new Apple Maps app","0.2"
"However, on the whole the handset represents an excellent upgrade, being faster, incredibly light, and very nicely built, with improvements all round – from the cameras to the EarPods","1.0"
"It might not floor you in pictures, but in the flesh, the iPhone 5 is a delight","0.6"
"And if it feels just right, it performs even better, with flawless operation and a screen that's downright stunning","1.0"
